Date,SiteID,Transect,CommonName,SpeciesName,SampleNumber,nValue,DDLat,DDLong,SpeciesSymbol,ESD_Designation,SoilType
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,11,62.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Arizona cottontop,Digitaria californica,12,85,31.79349,-110.88496,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,12,15,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,velvet mesquite,Prosopis velutina,12,15,31.79349,-110.88496,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,fairyduster,Calliandra eriophylla,12,2.5,31.79349,-110.88496,CAER,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,13,62.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,14,85,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,fairyduster,Calliandra eriophylla,15,2.5,31.79349,-110.88496,CAER,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,15,37.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,16,2.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Annual forb(s),Annual forb(s),16,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Annual forb(s),Annual forb(s),17,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,17,15,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,18,85,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Annual forb(s),Annual forb(s),19,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,19,15,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Arizona cottontop,Digitaria californica,19,37.5,31.79349,-110.88496,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,fairyduster,Calliandra eriophylla,20,62.5,31.79349,-110.88496,CAER,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Lehmann lovegrass,Eragrostis lehmanniana,20,2.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,velvet mesquite,Prosopis velutina,20,2.5,31.79349,-110.88496,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,4,Annual forb(s),Annual forb(s),20,15,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),1,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,1,2.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,velvet mesquite,Prosopis velutina,1,2.5,31.79349,-110.88496,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,2,97.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,3,85,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,4,97.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),5,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,5,85,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,6,62.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,7,62.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,8,37.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),9,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,9,2.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,10,37.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),10,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Cholla,Opuntia - Cholla,11,2.5,31.79349,-110.88496,CHOLLA,Succulent,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,11,37.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,12,37.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),12,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,13,15,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,14,62.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),14,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,15,2.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),15,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,16,2.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),16,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,17,37.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,18,85,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Annual forb(s),Annual forb(s),19,2.5,31.79349,-110.88496,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,19,62.5,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_3,5,Lehmann lovegrass,Eragrostis lehmanniana,20,85,31.79349,-110.88496,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,1,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,1,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Arizona cottontop,Digitaria californica,1,2.5,31.77801,-110.87015,DICA8,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,1,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,burroweed,Isocoma tenuisecta,1,37.5,31.77801,-110.87015,ISTE2,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,2,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),2,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,2,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),3,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,catclaw acacia,Acacia greggii,3,2.5,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,3,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),4,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,catclaw acacia,Acacia greggii,4,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,4,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,5,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,bush muhly,Muhlenbergia porteri,5,15,31.77801,-110.87015,MUPO2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,5,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,6,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,6,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),6,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,6,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),7,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,bush muhly,Muhlenbergia porteri,7,85,31.77801,-110.87015,MUPO2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,7,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,7,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,catclaw acacia,Acacia greggii,8,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),8,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,8,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,bush muhly,Muhlenbergia porteri,8,37.5,31.77801,-110.87015,MUPO2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Warnock's snakewood,Condalia warnockii,9,15,31.77801,-110.87015,COWA,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,9,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,9,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),9,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,whiplash pappusgrass,Pappophorum vaginatum,10,62.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),10,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,10,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),11,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,catclaw acacia,Acacia greggii,11,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,11,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),12,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,12,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,12,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,12,37.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,13,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,13,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,threeawn,Aristida,13,15,31.77801,-110.87015,ARIST,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),13,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,large-spike bristlegrass,Setaria macrostachya,14,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,14,37.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,14,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),14,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,velvet mesquite,Prosopis velutina,15,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),15,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,catclaw acacia,Acacia greggii,15,2.5,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,catclaw acacia,Acacia greggii,16,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),16,37.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,16,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,17,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,catclaw acacia,Acacia greggii,17,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),17,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,18,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),18,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Arizona cottontop,Digitaria californica,19,15,31.77801,-110.87015,DICA8,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),19,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Lehmann lovegrass,Eragrostis lehmanniana,19,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Arizona cottontop,Digitaria californica,20,2.5,31.77801,-110.87015,DICA8,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,sideoats grama,Bouteloua curtipendula,20,62.5,31.77801,-110.87015,BOCU,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,1,Annual forb(s),Annual forb(s),20,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),1,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Lehmann lovegrass,Eragrostis lehmanniana,1,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),2,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,burroweed,Isocoma tenuisecta,2,2.5,31.77801,-110.87015,ISTE2,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,3,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),3,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,bush muhly,Muhlenbergia porteri,3,62.5,31.77801,-110.87015,MUPO2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,4,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Lehmann lovegrass,Eragrostis lehmanniana,4,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),4,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,catclaw acacia,Acacia greggii,4,37.5,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,5,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,5,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),5,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Lehmann lovegrass,Eragrostis lehmanniana,5,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,6,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,6,37.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),7,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,7,97.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,8,37.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Cholla,Opuntia - Cholla,8,2.5,31.77801,-110.87015,CHOLLA,Succulent,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,ambrosia leaf bur ragweed,Ambrosia ambrosioides,8,2.5,31.77801,-110.87015,AMAM2,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,8,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,whiplash pappusgrass,Pappophorum vaginatum,8,15,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),8,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),9,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,9,37.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,9,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Lehmann lovegrass,Eragrostis lehmanniana,9,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,10,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,10,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),10,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,11,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,catclaw acacia,Acacia greggii,11,2.5,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,11,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
